30,-1,218.984375,172.992188,268.984375,204.960938,0.975449,-1,-1,-1
31,-1,77.968750,159.972656,190.000000,231.000000,0.993851,-1,-1,-1
31,-1,305.937500,172.992188,351.953125,202.984375,0.990075,-1,-1,-1
31,-1,225.000000,172.992188,268.984375,203.972656,0.975449,-1,-1,-1
32,-1,77.968750,159.972656,190.000000,231.000000,0.993851,-1,-1,-1
32,-1,305.937500,172.992188,351.953125,202.984375,0.990075,-1,-1,-1
32,-1,226.953125,172.992188,270.000000,203.972656,0.975449,-1,-1,-1
33,-1,85.937500,161.992188,186.953125,228.980469,0.993851,-1,-1,-1
33,-1,305.937500,172.992188,350.937500,202.984375,0.990075,-1,-1,-1
33,-1,225.000000,171.960938,270.000000,204.960938,0.975449,-1,-1,-1
34,-1,92.968750,163.968750,185.937500,231.988281,0.993851,-1,-1,-1
34,-1,305.937500,172.992188,351.953125,202.984375,0.990075,-1,-1,-1
34,-1,227.968750,172.992188,272.968750,203.972656,0.975449,-1,-1,-1
35,-1,101.953125,163.968750,191.953125,232.976563,0.993851,-1,-1,-1
35,-1,305.937500,172.992188,350.937500,202.984375,0.990075,-1,-1,-1
35,-1,230.937500,172.992188,276.953125,203.972656,0.975449,-1,-1,-1
36,-1,101.953125,163.968750,196.953125,227.992188,0.993851,-1,-1,-1
36,-1,305.937500,172.992188,351.953125,202.984375,0.990075,-1,-1,-1
36,-1,233.984375,174.968750,278.984375,203.972656,0.975449,-1,-1,-1
37,-1,107.968750,162.980469,201.953125,224.984375,0.993851,-1,-1,-1
37,-1,307.968750,171.960938,348.984375,202.984375,0.990075,-1,-1,-1
37,-1,233.984375,174.968750,280.000000,203.972656,0.975449,-1,-1,-1
38,-1,113.984375,165.988281,200.937500,226.960938,0.993851,-1,-1,-1
38,-1,305.937500,172.992188,350.937500,202.984375,0.990075,-1,-1,-1
38,-1,233.984375,174.968750,278.984375,203.972656,0.975449,-1,-1,-1
39,-1,117.968750,165.988281,202.968750,224.984375,0.993851,-1,-1,-1
39,-1,305.937500,172.992188,351.953125,202.984375,0.990075,-1,-1,-1
39,-1,235.000000,174.968750,281.953125,202.984375,0.990075,-1,-1,-1
40,-1,125.000000,165.000000,206.953125,225.972656,0.993851,-1,-1,-1
40,-1,305.937500,172.992188,351.953125,202.984375,0.990075,-1,-1,-1
40,-1,236.953125,172.992188,283.984375,202.984375,0.975449,-1,-1,-1
41,-1,125.000000,165.988281,207.968750,227.992188,0.993851,-1,-1,-1
41,-1,305.937500,172.992188,350.937500,202.984375,0.990075,-1,-1,-1
41,-1,237.968750,172.992188,285.000000,202.984375,0.975449,-1,-1,-1
42,-1,130.937500,167.964844,210.937500,221.976563,0.993851,-1,-1,-1
42,-1,305.937500,172.992188,350.937500,202.984375,0.990075,-1,-1,-1
42,-1,240.000000,174.968750,287.968750,202.984375,0.975449,-1,-1,-1
43,-1,132.968750,168.996094,215.000000,218.968750,0.993851,-1,-1,-1
43,-1,305.937500,172.992188,352.968750,202.984375,0.990075,-1,-1,-1
43,-1,242.968750,174.968750,283.984375,200.964844,0.975449,-1,-1,-1
44,-1,140.000000,168.996094,215.000000,220.000000,0.993851,-1,-1,-1
44,-1,305.937500,172.992188,350.937500,202.984375,0.990075,-1,-1,-1
44,-1,243.984375,176.000000,288.984375,202.984375,0.975449,-1,-1,-1
45,-1,140.000000,169.984375,216.953125,216.992188,0.993851,-1,-1,-1
45,-1,307.968750,171.960938,348.984375,202.984375,0.990075,-1,-1,-1
45,-1,245.937500,174.968750,283.984375,200.964844,0.975449,-1,-1,-1
46,-1,305.937500,172.992188,352.968750,202.984375,0.990075,-1,-1,-1
46,-1,145.937500,165.000000,220.000000,217.980469,0.975449,-1,-1,-1
46,-1,246.953125,174.968750,285.937500,200.964844,0.975449,-1,-1,-1
47,-1,305.937500,172.992188,352.968750,202.984375,0.990075,-1,-1,-1
47,-1,150.000000,166.976563,227.968750,215.960938,0.990075,-1,-1,-1
47,-1,248.984375,174.968750,290.000000,200.964844,0.975449,-1,-1,-1
48,-1,305.937500,172.992188,352.968750,202.984375,0.990075,-1,-1,-1
48,-1,153.984375,165.988281,225.937500,215.960938,0.990075,-1,-1,-1
48,-1,248.984375,174.968750,290.000000,201.996094,0.975449,-1,-1,-1
49,-1,305.937500,172.992188,352.968750,202.984375,0.990075,-1,-1,-1
49,-1,156.953125,165.988281,225.937500,214.972656,0.990075,-1,-1,-1
49,-1,250.937500,176.000000,291.953125,200.964844,0.975449,-1,-1,-1
50,-1,157.968750,167.964844,228.984375,214.972656,0.990075,-1,-1,-1
50,-1,251.953125,176.000000,290.000000,201.996094,0.975449,-1,-1,-1
50,-1,307.968750,172.992188,347.968750,203.972656,0.975449,-1,-1,-1
51,-1,305.000000,172.992188,350.937500,202.984375,0.990075,-1,-1,-1
51,-1,255.000000,174.968750,295.000000,198.988281,0.990075,-1,-1,-1
51,-1,163.984375,166.976563,232.968750,214.972656,0.990075,-1,-1,-1
52,-1,305.937500,172.992188,350.937500,202.984375,0.990075,-1,-1,-1
52,-1,165.937500,170.972656,235.937500,214.972656,0.990075,-1,-1,-1
52,-1,255.937500,176.000000,295.000000,201.996094,0.975449,-1,-1,-1
53,-1,305.000000,172.992188,350.937500,202.984375,0.990075,-1,-1,-1
53,-1,260.000000,176.988281,296.953125,198.988281,0.990075,-1,-1,-1
53,-1,168.984375,169.984375,235.937500,211.964844,0.990075,-1,-1,-1
54,-1,305.000000,172.992188,350.937500,202.984375,0.990075,-1,-1,-1
54,-1,170.937500,169.984375,236.953125,211.964844,0.990075,-1,-1,-1
54,-1,260.937500,176.988281,296.953125,199.976563,0.975449,-1,-1,-1
55,-1,305.000000,172.992188,350.937500,202.984375,0.990075,-1,-1,-1
55,-1,260.937500,176.000000,296.953125,201.996094,0.975449,-1,-1,-1
55,-1,173.984375,167.964844,233.984375,212.996094,0.975449,-1,-1,-1
56,-1,305.000000,172.992188,352.968750,202.984375,0.990075,-1,-1,-1
56,-1,260.937500,174.968750,300.937500,199.976563,0.990075,-1,-1,-1
56,-1,175.937500,168.996094,233.984375,212.996094,0.975449,-1,-1,-1
57,-1,305.000000,172.992188,352.968750,202.984375,0.990075,-1,-1,-1
57,-1,265.000000,176.000000,297.968750,198.000000,0.990075,-1,-1,-1
57,-1,180.937500,169.984375,240.000000,209.988281,0.975449,-1,-1,-1
58,-1,305.937500,172.992188,352.968750,202.984375,0.990075,-1,-1,-1
58,-1,265.937500,174.968750,302.968750,198.988281,0.990075,-1,-1,-1
58,-1,182.968750,169.984375,240.937500,209.988281,0.975449,-1,-1,-1
59,-1,305.937500,172.992188,350.937500,202.984375,0.990075,-1,-1,-1
59,-1,185.000000,169.984375,246.953125,209.988281,0.990075,-1,-1,-1
59,-1,266.953125,176.000000,300.937500,201.996094,0.975449,-1,-1,-1
60,-1,305.000000,172.992188,350.937500,202.984375,0.990075,-1,-1,-1
60,-1,187.968750,170.972656,250.000000,209.988281,0.990075,-1,-1,-1
60,-1,266.953125,176.000000,300.937500,201.996094,0.975449,-1,-1,-1
61,-1,305.000000,172.992188,350.937500,202.984375,0.990075,-1,-1,-1
61,-1,186.953125,169.984375,251.953125,206.980469,0.990075,-1,-1,-1
61,-1,268.984375,176.000000,301.953125,198.988281,0.975449,-1,-1,-1
62,-1,305.000000,172.992188,350.937500,202.984375,0.990075,-1,-1,-1
62,-1,190.937500,167.964844,250.000000,211.964844,0.990075,-1,-1,-1
62,-1,271.953125,176.988281,303.984375,198.988281,0.975449,-1,-1,-1
63,-1,305.937500,172.992188,350.937500,202.984375,0.990075,-1,-1,-1
63,-1,193.984375,169.984375,251.953125,206.980469,0.990075,-1,-1,-1
63,-1,271.953125,176.988281,303.984375,198.988281,0.975449,-1,-1,-1
64,-1,195.937500,170.972656,250.937500,210.976563,0.990075,-1,-1,-1
64,-1,305.937500,172.992188,350.937500,202.984375,0.990075,-1,-1,-1
64,-1,275.000000,176.000000,305.000000,198.000000,0.975449,-1,-1,-1
65,-1,198.984375,169.984375,253.984375,210.976563,0.990075,-1,-1,-1
65,-1,305.937500,172.992188,351.953125,204.960938,0.990075,-1,-1,-1
65,-1,273.984375,176.000000,306.953125,199.976563,0.975449,-1,-1,-1
66,-1,200.000000,170.972656,255.937500,209.000000,0.990075,-1,-1,-1
66,-1,305.937500,172.992188,350.937500,202.984375,0.990075,-1,-1,-1
66,-1,276.953125,176.988281,310.937500,198.988281,0.940566,-1,-1,-1
67,-1,205.000000,171.960938,256.953125,210.976563,0.990075,-1,-1,-1
67,-1,307.968750,172.992188,348.984375,204.960938,0.975449,-1,-1,-1
67,-1,280.000000,177.976563,310.937500,198.000000,0.940566,-1,-1,-1
68,-1,207.968750,170.972656,256.953125,209.988281,0.990075,-1,-1,-1
68,-1,277.968750,177.976563,308.984375,198.988281,0.975449,-1,-1,-1
68,-1,305.000000,172.992188,348.984375,202.984375,0.975449,-1,-1,-1
69,-1,205.937500,172.992188,260.000000,206.980469,0.990075,-1,-1,-1
69,-1,305.000000,172.992188,350.937500,204.960938,0.975449,-1,-1,-1
69,-1,280.000000,177.976563,310.937500,198.000000,0.975449,-1,-1,-1
70,-1,206.953125,171.960938,260.000000,209.000000,0.990075,-1,-1,-1
70,-1,307.968750,172.992188,348.984375,203.972656,0.975449,-1,-1,-1
70,-1,280.937500,178.964844,308.984375,198.988281,0.940566,-1,-1,-1
71,-1,208.984375,171.960938,261.953125,206.980469,0.990075,-1,-1,-1
71,-1,310.937500,172.992188,353.984375,205.992188,0.975449,-1,-1,-1
71,-1,282.968750,178.964844,310.937500,198.988281,0.940566,-1,-1,-1
72,-1,212.968750,173.980469,260.000000,206.980469,0.990075,-1,-1,-1
72,-1,308.984375,174.968750,350.937500,207.968750,0.975449,-1,-1,-1
72,-1,283.984375,178.964844,313.984375,198.988281,0.940566,-1,-1,-1
73,-1,215.937500,172.992188,265.937500,207.968750,0.990075,-1,-1,-1
73,-1,307.968750,174.968750,346.953125,204.960938,0.975449,-1,-1,-1
73,-1,283.984375,179.996094,311.953125,198.988281,0.940566,-1,-1,-1
74,-1,215.000000,173.980469,270.000000,209.000000,0.990075,-1,-1,-1
74,-1,307.968750,174.968750,347.968750,204.960938,0.975449,-1,-1,-1
74,-1,285.000000,179.996094,315.000000,198.988281,0.863076,-1,-1,-1
75,-1,216.953125,171.960938,270.000000,206.980469,0.990075,-1,-1,-1
75,-1,307.968750,173.980469,347.968750,205.992188,0.940566,-1,-1,-1
75,-1,285.937500,179.996094,313.984375,199.976563,0.715152,-1,-1,-1
76,-1,220.000000,171.960938,267.968750,206.980469,0.990075,-1,-1,-1
76,-1,307.968750,173.980469,348.984375,204.960938,0.940566,-1,-1,-1
76,-1,287.968750,178.964844,312.968750,198.988281,0.715152,-1,-1,-1
77,-1,223.984375,172.992188,267.968750,205.992188,0.990075,-1,-1,-1
77,-1,307.968750,173.980469,348.984375,204.960938,0.975449,-1,-1,-1
77,-1,287.968750,178.964844,315.937500,198.988281,0.715152,-1,-1,-1
78,-1,307.968750,176.000000,348.984375,204.960938,0.975449,-1,-1,-1
78,-1,223.984375,174.968750,270.937500,205.992188,0.975449,-1,-1,-1
78,-1,288.984375,178.964844,315.937500,198.988281,0.715152,-1,-1,-1
79,-1,225.937500,176.000000,271.953125,207.968750,0.975449,-1,-1,-1
79,-1,307.968750,176.000000,346.953125,206.980469,0.940566,-1,-1,-1
79,-1,291.953125,179.996094,315.937500,198.000000,0.715152,-1,-1,-1
80,-1,225.937500,173.980469,275.937500,205.992188,0.990075,-1,-1,-1
80,-1,307.968750,176.000000,346.953125,206.980469,0.863076,-1,-1,-1
80,-1,291.953125,179.996094,315.937500,198.000000,0.715152,-1,-1,-1
81,-1,226.953125,176.000000,277.968750,205.992188,0.990075,-1,-1,-1
81,-1,306.953125,176.000000,346.953125,206.980469,0.863076,-1,-1,-1
81,-1,292.968750,178.964844,316.953125,198.988281,0.715152,-1,-1,-1
82,-1,231.953125,176.000000,277.968750,204.960938,0.990075,-1,-1,-1
82,-1,306.953125,172.992188,347.968750,205.992188,0.940566,-1,-1,-1
82,-1,293.984375,179.996094,316.953125,198.988281,0.715152,-1,-1,-1
83,-1,233.984375,176.000000,280.937500,206.980469,0.975449,-1,-1,-1
83,-1,306.953125,173.980469,347.968750,206.980469,0.940566,-1,-1,-1
84,-1,235.937500,176.000000,278.984375,207.968750,0.975449,-1,-1,-1
84,-1,306.953125,173.980469,348.984375,205.992188,0.940566,-1,-1,-1
85,-1,237.968750,176.000000,280.000000,207.968750,0.975449,-1,-1,-1
85,-1,303.984375,173.980469,347.968750,206.980469,0.863076,-1,-1,-1
86,-1,236.953125,176.000000,280.937500,204.960938,0.990075,-1,-1,-1
86,-1,305.937500,174.968750,350.937500,205.992188,0.940566,-1,-1,-1
87,-1,237.968750,176.988281,285.937500,203.972656,0.990075,-1,-1,-1
87,-1,305.937500,174.968750,350.000000,205.992188,0.975449,-1,-1,-1
88,-1,240.937500,176.988281,281.953125,203.972656,0.990075,-1,-1,-1
88,-1,305.937500,174.968750,350.937500,206.980469,0.940566,-1,-1,-1
88,-1,0.000000,0.000000,95.937500,294.980469,0.844891,-1,-1,-1
89,-1,305.937500,173.980469,351.953125,205.992188,0.975449,-1,-1,-1
89,-1,241.953125,174.968750,286.953125,203.972656,0.975449,-1,-1,-1
90,-1,305.000000,172.992188,351.953125,206.980469,0.975449,-1,-1,-1
90,-1,242.968750,174.968750,282.968750,203.972656,0.975449,-1,-1,-1
90,-1,0.000000,9.968750,103.984375,280.972656,0.844891,-1,-1,-1
91,-1,305.937500,172.992188,353.984375,206.980469,0.975449,-1,-1,-1
91,-1,243.984375,174.968750,285.937500,203.972656,0.975449,-1,-1,-1
91,-1,0.000000,0.000000,112.968750,291.972656,0.844891,-1,-1,-1
92,-1,305.937500,172.992188,352.968750,206.980469,0.975449,-1,-1,-1
92,-1,247.968750,176.000000,290.000000,203.972656,0.975449,-1,-1,-1
93,-1,305.937500,172.992188,351.953125,206.980469,0.975449,-1,-1,-1
93,-1,250.937500,174.968750,290.000000,201.996094,0.975449,-1,-1,-1
94,-1,306.953125,172.992188,352.968750,206.980469,0.975449,-1,-1,-1
94,-1,252.968750,174.968750,287.968750,203.972656,0.975449,-1,-1,-1
95,-1,306.953125,174.968750,352.968750,206.980469,0.975449,-1,-1,-1
95,-1,253.984375,174.968750,290.000000,201.996094,0.975449,-1,-1,-1
95,-1,0.000000,2.964844,132.968750,279.984375,0.844891,-1,-1,-1
96,-1,307.968750,173.980469,352.968750,204.960938,0.975449,-1,-1,-1
96,-1,255.000000,176.000000,297.968750,202.984375,0.975449,-1,-1,-1
96,-1,0.000000,0.988281,140.937500,275.988281,0.967396,-1,-1,-1
97,-1,306.953125,174.968750,352.968750,206.980469,0.975449,-1,-1,-1
97,-1,256.953125,176.988281,297.968750,202.984375,0.975449,-1,-1,-1
97,-1,0.000000,0.000000,140.937500,286.000000,0.844891,-1,-1,-1
98,-1,307.968750,174.968750,352.968750,206.980469,0.975449,-1,-1,-1
98,-1,256.953125,176.988281,297.968750,202.984375,0.975449,-1,-1,-1
98,-1,0.000000,0.000000,145.937500,265.976563,0.967396,-1,-1,-1
99,-1,307.968750,173.980469,350.000000,204.960938,0.975449,-1,-1,-1
99,-1,261.953125,176.988281,297.968750,201.996094,0.975449,-1,-1,-1
99,-1,0.000000,0.000000,156.953125,286.000000,0.844891,-1,-1,-1
100,-1,261.953125,176.988281,297.968750,201.996094,0.975449,-1,-1,-1
100,-1,307.968750,174.968750,350.937500,205.992188,0.940566,-1,-1,-1
100,-1,0.000000,0.988281,145.937500,265.976563,0.844891,-1,-1,-1
101,-1,307.968750,172.992188,352.968750,206.980469,0.975449,-1,-1,-1
101,-1,261.953125,176.000000,298.984375,203.972656,0.940566,-1,-1,-1
101,-1,1.953125,0.000000,151.953125,288.964844,0.844891,-1,-1,-1
102,-1,263.984375,176.000000,301.953125,204.960938,0.940566,-1,-1,-1
102,-1,308.984375,172.992188,350.000000,206.980469,0.940566,-1,-1,-1
102,-1,0.000000,0.000000,155.937500,286.000000,0.844891,-1,-1,-1
103,-1,266.953125,176.988281,302.968750,201.996094,0.940566,-1,-1,-1
103,-1,308.984375,173.980469,350.937500,207.968750,0.940566,-1,-1,-1
103,-1,0.000000,0.000000,165.000000,257.984375,0.844891,-1,-1,-1
104,-1,270.000000,176.988281,305.937500,201.996094,0.975449,-1,-1,-1
104,-1,308.984375,173.980469,350.937500,207.968750,0.940566,-1,-1,-1
104,-1,2.968750,0.000000,160.000000,272.980469,0.844891,-1,-1,-1
105,-1,310.000000,172.992188,352.968750,205.992188,0.975449,-1,-1,-1
105,-1,270.000000,176.988281,305.000000,200.964844,0.975449,-1,-1,-1
105,-1,0.000000,12.976563,171.953125,258.972656,0.967396,-1,-1,-1
106,-1,0.000000,36.996094,180.937500,250.980469,0.993851,-1,-1,-1
106,-1,308.984375,172.992188,353.984375,205.992188,0.975449,-1,-1,-1
106,-1,272.968750,176.988281,305.937500,199.976563,0.975449,-1,-1,-1
107,-1,0.000000,38.972656,176.953125,238.992188,0.993851,-1,-1,-1
107,-1,271.953125,176.988281,310.937500,200.964844,0.975449,-1,-1,-1
107,-1,310.937500,173.980469,353.984375,207.968750,0.975449,-1,-1,-1
108,-1,0.000000,47.996094,182.968750,246.984375,0.993851,-1,-1,-1
108,-1,311.953125,172.992188,355.000000,206.980469,0.975449,-1,-1,-1
108,-1,275.000000,176.988281,308.984375,200.964844,0.940566,-1,-1,-1
109,-1,0.000000,38.972656,192.968750,250.980469,0.993851,-1,-1,-1
109,-1,312.968750,172.992188,353.984375,207.968750,0.975449,-1,-1,-1
109,-1,277.968750,176.988281,310.937500,200.964844,0.975449,-1,-1,-1
110,-1,0.000000,53.968750,200.000000,242.988281,0.993851,-1,-1,-1
110,-1,312.968750,172.992188,355.937500,207.968750,0.975449,-1,-1,-1
110,-1,277.968750,177.976563,310.937500,200.964844,0.940566,-1,-1,-1
111,-1,312.968750,174.968750,358.984375,206.980469,0.975449,-1,-1,-1
111,-1,280.937500,177.976563,313.984375,200.964844,0.975449,-1,-1,-1
111,-1,0.000000,57.964844,196.953125,242.988281,0.967396,-1,-1,-1
112,-1,313.984375,173.980469,357.968750,206.980469,0.990075,-1,-1,-1
112,-1,0.000000,63.980469,188.984375,238.992188,0.967396,-1,-1,-1
112,-1,281.953125,177.976563,315.937500,200.964844,0.940566,-1,-1,-1
113,-1,313.984375,172.992188,360.000000,209.000000,0.975449,-1,-1,-1
113,-1,0.000000,63.980469,212.968750,244.964844,0.967396,-1,-1,-1
113,-1,285.000000,177.976563,315.937500,199.976563,0.940566,-1,-1,-1
114,-1,0.000000,63.980469,215.937500,244.964844,0.993851,-1,-1,-1
114,-1,315.000000,172.992188,361.953125,209.000000,0.975449,-1,-1,-1
114,-1,285.937500,177.976563,315.937500,198.988281,0.940566,-1,-1,-1
115,-1,0.000000,75.968750,220.937500,238.992188,0.993851,-1,-1,-1
115,-1,316.953125,172.992188,362.968750,205.992188,0.990075,-1,-1,-1
115,-1,287.968750,177.976563,321.953125,200.964844,0.940566,-1,-1,-1
116,-1,0.000000,79.964844,216.953125,240.968750,0.993851,-1,-1,-1
116,-1,320.000000,172.992188,363.984375,205.992188,0.990075,-1,-1,-1
116,-1,291.953125,176.988281,321.953125,198.988281,0.975449,-1,-1,-1
117,-1,0.000000,82.972656,208.984375,236.972656,0.993851,-1,-1,-1
117,-1,318.984375,172.992188,360.000000,206.980469,0.975449,-1,-1,-1
117,-1,295.000000,177.976563,322.968750,198.988281,0.940566,-1,-1,-1
118,-1,0.000000,84.992188,208.984375,236.972656,0.993851,-1,-1,-1
118,-1,321.953125,172.992188,363.984375,205.992188,0.990075,-1,-1,-1
118,-1,295.937500,179.996094,322.968750,198.988281,0.940566,-1,-1,-1
119,-1,10.000000,92.984375,222.968750,235.984375,0.993851,-1,-1,-1
119,-1,322.968750,172.992188,363.984375,206.980469,0.975449,-1,-1,-1
119,-1,297.968750,178.964844,330.000000,198.988281,0.940566,-1,-1,-1
120,-1,10.000000,92.984375,222.968750,235.984375,0.993851,-1,-1,-1
120,-1,321.953125,172.992188,365.000000,207.968750,0.990075,-1,-1,-1
120,-1,300.937500,178.964844,330.000000,198.988281,0.940566,-1,-1,-1
121,-1,13.984375,95.992188,228.984375,229.968750,0.993851,-1,-1,-1
121,-1,320.000000,171.960938,366.953125,206.980469,0.975449,-1,-1,-1
121,-1,302.968750,177.976563,330.937500,198.988281,0.863076,-1,-1,-1
122,-1,12.968750,94.960938,222.968750,235.984375,0.993851,-1,-1,-1
122,-1,320.000000,174.968750,368.984375,206.980469,0.975449,-1,-1,-1
122,-1,303.984375,178.964844,330.937500,198.988281,0.863076,-1,-1,-1
123,-1,22.968750,101.964844,238.984375,226.960938,0.993851,-1,-1,-1
123,-1,325.000000,176.000000,370.000000,207.968750,0.940566,-1,-1,-1
123,-1,305.937500,177.976563,335.000000,199.976563,0.863076,-1,-1,-1
124,-1,27.968750,95.992188,247.968750,229.968750,0.993851,-1,-1,-1
124,-1,325.000000,173.980469,371.953125,207.968750,0.975449,-1,-1,-1
124,-1,307.968750,177.976563,335.000000,199.976563,0.863076,-1,-1,-1
125,-1,26.953125,105.960938,240.937500,226.960938,0.993851,-1,-1,-1
125,-1,323.984375,171.960938,370.000000,206.980469,0.975449,-1,-1,-1
